#iconf charge icharge
189 -9.202138302465457 -9.97498830165199
190 -6.760303243783696 -6.97641924580062
191 -15.0768326432226 -16.48452132601289
192 -4.661897856183449 -4.770563039992821
193 -9.709085800705019 -10.50534572117965
194 -10.93357633698048 -11.7136464344844
195 -7.300411531706297 -7.908709476679769
196 -0.869260410674388 -1.002554313849909
197 0.8737208969352797 0.8785329089035669
198 6.018472425962638 6.50543010843779
199 4.353017180009119 4.361313926980349
200 -2.80378596241933 -3.308322767847523
201 -10.6826185252337 -11.60245256636606
202 -6.044511453922619 -6.570183582071895
203 -1.557354561747303 -1.767212466282292
204 9.191813963934877 9.999912868947034
205 5.047417880666675 5.185203340677101
206 5.262123225718222 5.704347588008328
207 -5.581215287687597 -5.976179496244174
208 -11.59795212757113 -12.60779538077782
209 -2.06106590196877 -2.058785248184643
210 -11.48571192387006 -12.32349691869161
211 -8.507507084232573 -9.150048747319319
212 -4.424445566207966 -4.887493113833568
213 -15.05938298452027 -16.45970883773658
214 -14.83668659118372 -15.9624148603503
215 -7.872484651669083 -8.84510328411857
216 2.04980658100018 2.150385650044902
217 6.429546327924855 7.000354337357895
218 15.15057798019167 16.18598980033031
219 10.21643449355153 11.24675443593528
220 -0.8997020538550552 -0.9784366793184601
221 -8.116741231645602 -9.210914018609223
222 2.501411139455793 2.765859258655083
223 4.516567646972221 4.980319788421422
224 8.943173796125846 9.691300989173582
225 15.72435147249776 16.95979406066132
226 14.51960974010164 15.79167332169019
227 3.896101308518448 3.823830712376305
228 7.370197796739069 7.873689290188649
229 -2.686290313369871 -3.190632220585519
230 -1.299586333906563 -1.30051898820502
231 -8.478388970821619 -8.906645984433693
232 -4.30931593429342 -4.602504211787886
233 1.117693786679851 1.368810786568851
234 -2.448407314450353 -2.164679120420773
235 -2.236985612359223 -2.618483557536984
236 -1.816570135461747 -1.922651755065676
237 -3.182707832781121 -3.177177431235333
238 -10.38116048276125 -10.99429629105845
239 2.620009105049238 2.793791813028851
240 8.186727195642897 8.646787250182927
241 -4.655520994065673 -4.966376784218413
242 -12.58682153735253 -13.88750831369443
243 1.236583434604893 1.341735732176457
244 -0.7724693740185253 -0.9123088501165671
245 8.442830793085063 8.949292796956286
246 12.05308462590287 13.06165964893417
247 3.486266938176934 3.766862732775917
248 14.78088687418251 15.87667017970684
249 20.98554595684268 22.54365553399641
250 14.39689011597826 15.36105969508403
251 2.938668257082554 2.824484572187903
252 -0.5901092281132293 -1.026771334273814
253 -1.616365972413367 -2.128158272149332
254 1.513250169987329 1.473803667106292
255 1.65527039272677 1.921209754955562
256 -2.567062851331926 -2.744938491959528
257 10.7429323377641 11.5089263850169
258 -3.107414537998407 -3.334486794566265
259 -9.332732164819728 -9.911599731240306
260 -5.076473592483235 -5.565398917305368
261 -7.757240513709848 -8.778602438889276
262 -10.3655045010061 -11.18088049258437
263 -10.83739112500418 -11.57913120863147
264 -19.01359565137772 -20.52623262519939
265 -6.425874987112327 -6.83326001694449
266 -11.49901312410772 -12.37942318045111
267 6.624959437813775 7.301124937318086
268 -1.363894126357467 -1.519214060702276
269 -7.988517415758918 -8.474516892846308
270 -4.042721129018461 -4.09664046967794
271 -9.820882316322823 -10.44205595232968
272 -1.939515877944193 -2.138598241893242
273 -17.17039469417612 -18.41775554274283
274 -3.987785684759855 -4.831908791304371
275 -3.567365541975861 -4.532652153061242
276 6.797351376916351 7.10989669127662
277 8.627730788432087 9.541777715948355
278 2.18526046545515 2.357847057395795
279 -4.943963298140506 -5.357959522251901
280 17.23579603124437 18.78037871961295
281 12.89082866225067 14.00304787343726
282 8.748919119642578 9.205201570651408
283 -1.3102611956337 -1.52880853972678
284 -3.222991134574653 -3.455754152949167
285 4.804600860671012 5.339627453231425
286 6.278260756353717 6.769312780797667
287 1.635743339689073 1.686378706638648
288 3.154120246101728 3.226944509083315
289 -1.410397594299139 -1.412800544584272
290 -0.1235708580636976 0.09906256348601257
291 3.068910785432916 3.564377537542884
292 2.557282659540983 3.181823810435644
293 9.610772292557614 10.8844879891748
294 -6.667729227225814 -7.139048874836839
295 8.344469670793083 9.057773514748247
296 -6.599888502369383 -7.199235220519573
297 3.618402028186943 3.608765458901261
298 -5.638892075502447 -5.962427596386501
299 -5.797845964231738 -6.087286647289634
300 -11.22119052778703 -12.28396827389341
